AcquisitionDate,link,title,publishedDate,authors,Key_dispersion relation,Key_distance conjecture,Key_EFT,Key_holographic QCD,Key_landscape,Key_Positivity,Key_Regge,Key_Swampland,Key_Weak Gravity
2022-09-26,http://arxiv.org/abs/2209.09249v1,Dark Dimension Gravitons as Dark Matter,2022-09-19 18:00:00+00:00,"Eduardo Gonzalo,Miguel Montero,Georges Obied,Cumrun Vafa",False,False,False,False,True,False,False,True,False
2022-09-26,http://arxiv.org/abs/2209.09235v1,N$^3$LO Quadratic-in-Spin Interactions for Generic Compact Binaries,2022-09-19 17:57:31+00:00,"Jung-Wook Kim,Michèle Levi,Zhewei Yin",False,False,True,False,False,False,False,False,False
2022-09-26,http://arxiv.org/abs/2209.08991v1,Comments on the Entanglement Spectrum of de Sitter Space,2022-09-19 13:08:46+00:00,"Tom Banks,Patrick Draper",False,False,True,False,False,False,False,False,False
2022-09-26,http://arxiv.org/abs/2209.08960v1,How to Create Universes with Internal Flux,2022-09-19 12:27:55+00:00,"Jean-Luc Lehners,Rahim Leung,K. S. Stelle",False,False,False,False,True,False,False,False,False
2022-09-23,http://arxiv.org/abs/2209.08108v1,Anomalous hydrodynamics with triangular point group in 2 + 1 dimensions,2022-09-16 18:00:06+00:00,"Marvin Qi,Jinkang Guo,Andrew Lucas",True,False,False,False,False,False,False,False,False
2022-09-23,http://arxiv.org/abs/2209.08015v1,Automated consistent truncations and stability of flux compactifications,2022-09-16 15:57:18+00:00,"David Andriot,Paul Marconnet,Muthusamy Rajaguru,Timm Wrase",False,False,True,False,True,False,False,True,False
2022-09-22,http://arxiv.org/abs/2209.07555v1,Odd-parity perturbations in the most general scalar-vector-tensor theory,2022-09-15 18:30:22+00:00,"Yolbeiker Rodríguez Baez,Manuel Gonzalez-Espinoza",False,False,False,False,False,False,True,False,False
2022-09-22,http://arxiv.org/abs/2209.07117v1,Lax Operator and superspin chains from 4D CS gauge theory,2022-09-15 07:59:50+00:00,"Y. Boujakhrout,E. H Saidi,R. Ahl Laamara,L. B Drissi",False,False,True,False,False,False,False,False,False
2022-09-22,http://arxiv.org/abs/2209.07032v1,Real tensor eigenvalue/vector distributions of the Gaussian tensor model via a four-fermi theory,2022-09-15 04:01:47+00:00,Naoki Sasakura,False,False,True,False,False,False,False,False,False
2022-09-20,http://arxiv.org/abs/2209.05868v1,Tachyon-dependent Chern-Simons terms and the V-QCD Baryon,2022-09-13 10:31:06+00:00,"M. Järvinen,E. Kiritsis,F. Nitti,E. Préau",False,False,False,True,False,False,False,False,False
2022-09-19,http://arxiv.org/abs/2209.05625v1,dS${}_4$ universe emergent from Kerr-AdS${}_5$ spacetime: bubble nucleation catalyzed by a black hole,2022-09-12 21:31:40+00:00,"Issei Koga,Naritaka Oshita,Kazushige Ueda",False,False,False,False,False,False,False,True,False
2022-09-17,http://arxiv.org/abs/2209.04638v1,Deriving dilaton potential in improved holographic QCD from chiral condensate,2022-09-10 10:56:24+00:00,"Koji Hashimoto,Keisuke Ohashi,Takayuki Sumimoto",False,False,False,True,False,False,False,False,False
2022-09-16,http://arxiv.org/abs/2209.04396v1,Supersymmetric Kundt four manifolds and their spinorial evolution flows,2022-09-09 17:00:46+00:00,"Ángel Murcia,C. S. Shahbazi",False,False,True,False,False,False,False,False,False
2022-09-15,http://arxiv.org/abs/2209.03978v1,"Positivity, low twist dominance and CSDR for CFTs",2022-09-08 18:00:20+00:00,"Agnese Bissi,Aninda Sinha",True,False,False,False,False,True,False,False,False
2022-09-14,http://arxiv.org/abs/2209.02985v2,Primordial neutron star; a new candidate of dark matter,2022-09-07 08:16:50+00:00,M. Yoshimura,False,False,True,False,False,False,False,False,False
2022-09-13,http://arxiv.org/abs/2209.02788v1,Reconstruction of spectra and an algorithm based on the theorems of Darboux and Puiseux,2022-09-06 19:20:09+00:00,"Sašo Grozdanov,Timotej Lemut",True,False,False,False,False,False,False,False,False
2022-09-13,http://arxiv.org/abs/2209.02720v1,Flux Vacua with Approximate Flat Directions,2022-09-06 18:00:03+00:00,"Michele Cicoli,Matteo Licheri,Ratul Mahanta,Anshuman Maharana",False,False,False,False,False,False,True,False,False
2022-09-12,http://arxiv.org/abs/2209.02985v1,Neutrino pair condensate and its application to cosmology and astrophysics,2022-09-07 08:16:50+00:00,M. Yoshimura,False,False,True,False,False,False,False,False,False
2022-09-12,http://arxiv.org/abs/2209.02131v1,"JT gravity with matter, generalized ETH, and Random Matrices",2022-09-05 20:36:55+00:00,"Daniel Louis Jafferis,David K. Kolchmeyer,Baur Mukhametzhanov,Julian Sonner",False,False,True,False,False,False,False,False,False
2022-09-12,http://arxiv.org/abs/2209.02091v1,Love symmetry,2022-09-05 18:27:02+00:00,"Panagiotis Charalambous,Sergei Dubovsky,Mikhail M. Ivanov",False,False,True,False,False,False,False,False,False
2022-09-11,http://arxiv.org/abs/2209.01586v1,Probing Phase Structure of Strongly Coupled Matter with Holographic Entanglement Measures,2022-09-04 10:07:22+00:00,"M. Asadi,B. Amrahi,H. Eshaghi-Kenari",False,False,False,True,False,False,False,False,False
2022-09-10,http://arxiv.org/abs/2209.01394v1,Structure of deformations in Jackiw-Teitelboim black holes with matter,2022-09-03 10:50:35+00:00,"Dongsu Bak,Chanju Kim,Sang-Heon Yi",False,False,True,False,False,False,False,False,False
2022-09-09,http://arxiv.org/abs/2209.00954v1,The effect of modified dispersion relations on the thermodynamics of Schwarzschild black hole surrounded by quintessence,2022-09-02 11:22:15+00:00,"B. Hamil,B. C. Lütfüoğlu",True,False,False,False,False,False,False,False,False
2022-09-08,http://arxiv.org/abs/2209.00677v1,On Graviton non-Gaussianities in the Effective Field Theory of Inflation,2022-09-01 18:25:48+00:00,"Giovanni Cabass,David Stefanyszyn,Jakub Supeł,Ayngaran Thavanesan",False,False,True,False,False,False,False,False,False
2022-09-08,http://arxiv.org/abs/2209.00510v1,Connecting Seesaw Effective Field Theory to Full Theory via Flavor Invariants,2022-09-01 14:54:20+00:00,"Bingrong Yu,Shun Zhou",False,False,True,False,False,False,False,False,False
2022-09-07,http://arxiv.org/abs/2209.00008v1,Detectors in weakly-coupled field theories,2022-08-31 18:00:00+00:00,"Simon Caron-Huot,Murat Kologlu,Petr Kravchuk,David Meltzer,David Simmons-Duffin",False,False,False,False,False,False,True,False,False
2022-09-07,http://arxiv.org/abs/2209.00013v1,The Penrose Inequality as a Constraint on the Low Energy Limit of Quantum Gravity,2022-08-31 18:00:00+00:00,Åsmund Folkestad,False,False,False,False,False,False,False,True,False
2022-09-06,http://arxiv.org/abs/2208.14462v1,(Quasi-) de Sitter solutions across dimensions and the TCC bound,2022-08-30 18:00:05+00:00,"David Andriot,Ludwig Horer",False,True,False,False,False,False,False,True,False
2022-09-05,http://arxiv.org/abs/2208.13872v1,Back-to-back inclusive dijets in DIS at small $x$: Sudakov suppression and gluon saturation at NLO,2022-08-29 20:35:05+00:00,"Paul Caucal,Farid Salazar,Björn Schenke,Raju Venugopalan",False,False,True,False,False,False,False,False,False
2022-09-03,http://arxiv.org/abs/2208.13093v1,Scalar Weak Gravity Conjecture and Inflationary Models,2022-08-27 22:20:21+00:00,"J. Sadeghi,M. R. Alipour,S. Noori Gashti",False,False,False,False,False,False,False,True,True
2022-09-02,http://arxiv.org/abs/2208.12631v1,Positivity bounds in vector theories,2022-08-26 12:46:01+00:00,"Claudia de Rham,Laura Engelbrecht,Lavinia Heisenberg,Alice Lüscher",False,False,False,False,False,True,False,False,False
2022-09-01,http://arxiv.org/abs/2208.12273v1,On Continuum Effective Field Theories and Gravity,2022-08-25 18:00:01+00:00,"Sylvain Fichet,Eugenio Megias,Mariano Quiros",False,False,True,False,False,False,False,False,False
2022-09-01,http://arxiv.org/abs/2208.12239v1,Asymmetric particle-antiparticle Dirac equation: second quantization,2022-08-25 17:43:27+00:00,Gustavo Rigolin,True,False,False,False,False,False,False,False,False
2022-08-30,http://arxiv.org/abs/2208.11179v1,"Celestial chiral algebras, colour-kinematics duality and integrability",2022-08-23 20:14:33+00:00,Ricardo Monteiro,False,False,True,False,False,False,False,False,False
2022-08-29,http://arxiv.org/abs/2208.10396v1,The Big Bang as a Mirror: a Solution of the Strong CP Problem,2022-08-22 15:26:14+00:00,"Latham Boyle,Martin Teuscher,Neil Turok",False,False,True,False,False,False,False,False,False
2022-08-26,http://arxiv.org/abs/2208.09194v1,On global behaviour of classical effective field theories,2022-08-19 07:37:21+00:00,Istvan Kadar,False,False,True,False,False,False,False,False,False
2022-08-25,http://arxiv.org/abs/2208.08989v1,Asymptotic Scalar Field Cosmology in String Theory,2022-08-18 17:59:53+00:00,Tom Rudelius,False,True,False,False,False,False,False,False,False
2022-08-24,http://arxiv.org/abs/2208.08504v1,Constraints on cosmological parameters in light of the scalar-tensor theory of gravity and swampland conjectures,2022-08-17 19:51:40+00:00,"S. Noori Gashti,J. Sadeghi",False,False,False,False,False,False,False,True,False
2022-08-24,http://arxiv.org/abs/2208.08459v2,Black Hole Tidal Love Numbers and Dissipation Numbers in Worldline Effective Field Theory,2022-08-17 18:01:04+00:00,"Mikhail M. Ivanov,Zihan Zhou",False,False,True,False,False,False,False,False,False
2022-08-24,http://arxiv.org/abs/2208.08444v1,Infinite Distances and Factorization,2022-08-17 18:00:00+00:00,John Stout,False,True,False,False,False,False,False,True,False
2022-08-22,http://arxiv.org/abs/2208.07409v1,Universal lifting in the D1-D5 CFT,2022-08-15 19:18:37+00:00,"Bin Guo,Marcel R. R. Hughes,Samir D. Mathur,Madhur Mehta",False,False,True,False,False,False,False,False,False
2022-08-22,http://arxiv.org/abs/2208.07000v1,The Structure of the ${\cal N}=4$ Supersymmetric Linear $W_{\infty}[λ]$ Algebra,2022-08-15 04:16:19+00:00,Changhyun Ahn,False,False,True,False,False,False,False,False,False
2022-08-18,http://arxiv.org/abs/2208.05930v1,Updated constraints from the effective field theory analysis of BOSS power spectrum on Early Dark Energy,2022-08-11 17:07:47+00:00,"Théo Simon,Pierre Zhang,Vivian Poulin,Tristan L. Smith",False,False,True,False,False,False,False,False,False
2022-08-18,http://arxiv.org/abs/2208.05929v1,On the consistency of effective field theory analyses of BOSS power spectrum,2022-08-11 17:07:44+00:00,"Théo Simon,Pierre Zhang,Vivian Poulin,Tristan L. Smith",False,False,True,False,False,False,False,False,False
2022-08-18,http://arxiv.org/abs/2208.05886v1,"Amplitudes, Hopf algebras and the colour-kinematics duality",2022-08-11 15:40:39+00:00,"Andreas Brandhuber,Graham R. Brown,Gang Chen,Joshua Gowdy,Gabriele Travaglini,Congkao Wen",False,False,True,False,False,False,False,False,False
2022-08-18,http://arxiv.org/abs/2208.05646v1,Nonrelativistic expansion of M2 branes and M theory backgrounds,2022-08-11 05:28:57+00:00,Dibakar Roychowdhury,True,False,False,False,False,False,False,False,False
2022-08-16,http://arxiv.org/abs/2208.04864v1,Topological Superconductor from the Quantum Hall Phase: Effective Field Theory Description,2022-08-09 15:54:14+00:00,"M. Gomes,Pedro R. S. Gomes,K. Raimundo,Rodrigo Corso B. Santos,A. J. da Silva",True,False,False,False,False,False,False,False,False
2022-08-15,http://arxiv.org/abs/2208.04723v1,Dynamical dark energy models from a new Hubble parameter in $f(Q)$ gravity,2022-08-08 11:19:03+00:00,"M. Koussour,S. K. J. Pacif,M. Bennai,P. K. Sahoo",False,False,True,False,False,False,False,False,False
2022-08-12,http://arxiv.org/abs/2208.02943v1,Generalized Regge-Wheeler Equation from Effective Field Theory of Black Hole Perturbations with a Timelike Scalar Profile,2022-08-05 00:45:17+00:00,"Shinji Mukohyama,Kazufumi Takahashi,Vicharit Yingcharoenrat",False,False,True,False,False,False,True,False,False
2022-08-11,http://arxiv.org/abs/2208.02823v1,Stability of Hairy Black Holes in Shift-Symmetric Scalar-Tensor Theories via the Effective Field Theory Approach,2022-08-04 18:00:00+00:00,"Justin Khoury,Toshifumi Noumi,Mark Trodden,Sam S. C. Wong",False,False,True,False,False,False,False,False,False
2022-08-11,http://arxiv.org/abs/2208.02741v1,Energy-Momentum Complex in Higher Order Curvature-Based Local Gravity,2022-08-04 16:17:51+00:00,"Salvatore Capozziello,Maurizio Capriolo,Gaetano Lambiase",False,False,True,False,False,False,False,False,False
2022-08-11,http://arxiv.org/abs/2208.02735v1,On the positivity of Coon amplitude in D=4,2022-08-04 16:09:17+00:00,"Joydeep Chakravarty,Pronobesh Maity,Amiya Mishra",False,False,False,False,False,True,True,False,False
2022-08-11,http://arxiv.org/abs/2208.02604v1,Cornell potential in generalized Soft Wall holographic model,2022-08-04 12:10:12+00:00,"Sergey Afonin,Timofey Solomko",False,False,False,False,False,False,True,False,False
2022-08-10,http://arxiv.org/abs/2208.02281v1,Scattering Amplitudes and N-Body Post-Minkowskian Hamiltonians in General Relativity and Beyond,2022-08-03 18:04:35+00:00,"Callum R. T. Jones,Mikhail Solon",False,False,True,False,False,False,False,False,False
2022-08-09,http://arxiv.org/abs/2208.01656v1,Dimensional Reduction of Cobordism and K-theory,2022-08-02 18:00:03+00:00,"Ralph Blumenhagen,Niccolò Cribiori,Christian Kneissl,Andriana Makridou",False,False,False,False,False,False,False,True,False
2022-08-09,http://arxiv.org/abs/2208.01629v1,"From Celestial Correlators to AdS, and back",2022-08-02 17:57:33+00:00,"Lorenzo Iacobacci,Charlotte Sleight,Massimo Taronna",False,False,True,False,False,True,False,False,False
2022-08-09,http://arxiv.org/abs/2208.01571v1,Tensor network approach to 2d Lorentzian quantum Regge calculus,2022-08-02 16:18:49+00:00,"Yoshiyasu Ito,Daisuke Kadoh,Yuki Sato",False,False,False,False,False,False,True,False,False
2022-08-08,http://arxiv.org/abs/2208.01057v1,The Dark Dimension in a Warped Throat,2022-08-01 18:00:09+00:00,"Ralph Blumenhagen,Max Brinkmann,Andriana Makridou",False,True,False,False,True,False,False,True,False
2022-08-06,http://arxiv.org/abs/2208.00266v1,"Universal enveloping algebras of Lie-Rinehart algebras: crossed products, connections, and curvature",2022-07-30 16:15:22+00:00,"Xavier Bekaert,Niels Kowalzig,Paolo Saracco",False,False,True,False,False,False,False,False,False
2022-08-05,http://arxiv.org/abs/2208.00009v1,The Asymptotic Weak Gravity Conjecture for Open Strings,2022-07-29 18:00:00+00:00,"Cesar Fierro Cota,Alessandro Mininno,Timo Weigand,Max Wiesner",False,False,True,False,False,False,False,False,True
2022-08-05,http://arxiv.org/abs/2207.14778v1,Symmetric-hyperbolic quasi-hydrodynamics,2022-07-29 16:41:42+00:00,"Lorenzo Gavassino,Marco Antonelli,Brynmor Haskell",True,False,False,False,False,False,False,False,False
2022-08-04,http://arxiv.org/abs/2207.14319v1,Gauge symmetry breaking with fluxes and natural Standard Model structure from exceptional GUTs in F-theory,2022-07-28 18:00:05+00:00,"Shing Yan Li,Washington Taylor",False,False,False,False,True,False,False,False,False
2022-08-04,http://arxiv.org/abs/2207.14285v1,New instabilities for non-supersymmetric AdS$_4$ orientifold vacua,2022-07-28 17:59:02+00:00,"Fernando Marchesano,Joan Quirant,Matteo Zatti",False,False,False,False,False,False,False,False,True
2022-08-04,http://arxiv.org/abs/2207.14272v1,Dynamical chiral magnetic current and instability in Weyl semimetals,2022-07-28 17:53:41+00:00,"Tatsuya Amitani,Yusuke Nishida",True,False,False,False,False,False,False,False,False
2022-08-04,http://arxiv.org/abs/2207.14224v1,Positivity bounds on effective field theories with spontaneously broken Lorentz invariance,2022-07-28 16:44:48+00:00,"Paolo Creminelli,Oliver Janssen,Leonardo Senatore",False,False,True,False,False,True,False,False,False
2022-08-03,http://arxiv.org/abs/2207.13750v1,Mapping Markov: On effective master equations for two accelerated qubits,2022-07-27 19:07:23+00:00,"Greg Kaplanek,Erickson Tjoa",False,False,False,False,False,True,False,False,False
2022-08-03,http://arxiv.org/abs/2207.13593v1,Higgs in Nilpotent Supergravity: Vacuum Energy and Festina Lente,2022-07-27 15:52:32+00:00,"Amineh Mohseni,Mahdi Torabian",False,False,False,False,False,False,False,True,False
2022-08-02,http://arxiv.org/abs/2207.13022v1,Fast Scrambling of Mutual Information in Kerr-AdS$_4$,2022-07-26 16:34:46+00:00,"Vinay Malvimat,Rohan R. Poojary",False,False,True,False,False,False,False,False,False
2022-08-02,http://arxiv.org/abs/2207.12772v1,$U_q\mathfrak{sl}_2$-invariant non-compact boundary conditions for the XXZ spin chain,2022-07-26 09:41:46+00:00,"Dmitry Chernyak,Azat M. Gainutdinov,Hubert Saleur",False,False,True,False,False,False,False,False,False
2022-08-01,http://arxiv.org/abs/2207.12448v1,Nonperturbative Bounds on Scattering of Massive Scalar Particles in $d \geq 2$,2022-07-25 18:03:25+00:00,"Hongbin Chen,A. Liam Fitzpatrick,Denis Karateev",False,False,True,False,False,True,False,False,False
2022-08-01,http://arxiv.org/abs/2207.12364v1,Confinement in de Sitter Space and the Swampland,2022-07-25 17:25:29+00:00,Rashmish K. Mishra,False,False,False,False,False,False,False,True,False
2022-07-31,http://arxiv.org/abs/2207.11772v1,Perturbative unitarity and NEC violation in genesis cosmology,2022-07-24 16:54:47+00:00,"Yong Cai,Ji Xu,Shuai Zhao,Siyi Zhou",False,False,True,False,False,False,False,False,False
2022-07-24,http://arxiv.org/abs/2207.10634v1,(Super)Universal Attractors and the de Sitter Vacua in String Landscape,2022-07-21 17:43:16+00:00,Omer Guleryuz,False,False,False,False,True,False,False,True,False
2022-07-24,http://arxiv.org/abs/2207.10088v1,QFitter -- A Quantum Fitting Framework Applied to Effective Field Theories,2022-07-20 18:00:00+00:00,"Juan Carlos Criado,Roman Kogler,Michael Spannowsky",False,False,True,False,False,False,False,False,False
2022-07-24,http://arxiv.org/abs/2207.09474v1,Conformal field theory for particle physicists,2022-07-19 18:00:04+00:00,Marc Gillioz,False,False,True,False,False,False,False,False,False
2022-07-24,http://arxiv.org/abs/2207.09449v1,Correlated Fractional Dirac Materials,2022-07-19 17:59:33+00:00,"Bitan Roy,Vladimir Juricic",False,False,False,False,True,False,False,False,False
2022-07-24,http://arxiv.org/abs/2207.09448v1,Swampland Bounds on Dark Sectors,2022-07-19 17:59:30+00:00,"Miguel Montero,Julian B. Muñoz,Georges Obied",False,False,False,False,False,False,False,True,False
2022-07-24,http://arxiv.org/abs/2207.09275v1,IBP reduction via Gröbner bases in a rational double-shift algebra,2022-07-19 13:39:44+00:00,"Mohamed Barakat,Robin Brüser,Tobias Huber,Jan Piclum",False,False,True,False,False,False,False,False,False
2022-07-24,http://arxiv.org/abs/2207.08848v1,Gravitational Tunneling in Lorentz Violating Gravity,2022-07-18 18:00:13+00:00,"F. Del Porro,M. Herrero-Valea,S. Liberati,M. Schneider",True,False,False,False,False,False,False,False,False
2022-07-24,http://arxiv.org/abs/2207.08688v1,Dark Energy and Extending the Geodesic Equations of Motion: A Spectrum of Galactic Rotation Curves,2022-07-18 15:38:25+00:00,Achilles D. Speliotopoulos,False,False,False,False,False,False,False,False,True
2022-07-24,http://arxiv.org/abs/2207.08355v1,Flows into de Sitter from anisotropic initial conditions: An effective field theory approach,2022-07-18 02:36:56+00:00,"Feraz Azhar,David I. Kaiser",False,False,True,False,False,False,False,False,False
